@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute outputs-1 {0,1,2}

@data
3607,'2017/03/22 18:36:28:194',3,0.440022,0.70488,1
3608,'2017/03/22 18:36:28:194',3,0.440022,0.693395,1
3609,'2017/03/22 18:36:28:344',3,0.429283,0.693395,1
3610,'2017/03/22 18:36:28:344',3,0.429283,0.682054,1
3611,'2017/03/22 18:36:28:412',3,0.418865,0.682054,1
3612,'2017/03/22 18:36:28:412',3,0.418865,0.682054,1
3613,'2017/03/22 18:36:28:478',3,0.408446,0.682054,1
3614,'2017/03/22 18:36:28:478',3,0.408446,0.682054,1
3615,'2017/03/22 18:36:28:627',3,0.398282,0.682054,1
3616,'2017/03/22 18:36:28:627',3,0.398282,0.692597,1
3617,'2017/03/22 18:36:28:711',3,0.388117,0.692597,1
3618,'2017/03/22 18:36:28:711',3,0.388117,0.703702,1
3619,'2017/03/22 18:36:28:877',3,0.377818,0.703702,1
3620,'2017/03/22 18:36:28:877',3,0.377818,0.715014,1
3621,'2017/03/22 18:36:28:930',3,0.367613,0.715014,1
3622,'2017/03/22 18:36:28:931',3,0.367613,0.726585,1
3623,'2017/03/22 18:36:28:994',3,0.357408,0.726585,1
3624,'2017/03/22 18:36:28:994',3,0.357408,0.738274,1
3625,'2017/03/22 18:36:29:178',3,0.347186,0.738274,1
3626,'2017/03/22 18:36:29:178',3,0.347186,0.749914,1
3627,'2017/03/22 18:36:29:208',3,0.337129,0.749914,1
3628,'2017/03/22 18:36:29:208',3,0.337129,0.761517,1
3629,'2017/03/22 18:36:29:295',3,0.326977,0.761517,1
3630,'2017/03/22 18:36:29:295',3,0.326977,0.773001,1
3631,'2017/03/22 18:36:29:483',3,0.316638,0.773001,1
3632,'2017/03/22 18:36:29:483',3,0.316638,0.784218,1
3633,'2017/03/22 18:36:29:511',3,0.306068,0.784218,1
3634,'2017/03/22 18:36:29:511',3,0.306068,0.795137,1
3635,'2017/03/22 18:36:29:574',3,0.295169,0.795137,1
3636,'2017/03/22 18:36:29:574',3,0.295169,0.806055,1
3637,'2017/03/22 18:36:29:728',3,0.28408,0.806055,1
3638,'2017/03/22 18:36:29:728',3,0.28408,0.816911,1
3639,'2017/03/22 18:36:29:808',3,0.272756,0.816911,1
3640,'2017/03/22 18:36:29:808',3,0.272756,0.827763,1
3641,'2017/03/22 18:36:29:948',3,0.261433,0.827763,1
3642,'2017/03/22 18:36:29:948',3,0.261433,0.838615,1
3643,'2017/03/22 18:36:30:024',3,0.249921,0.838615,1
3644,'2017/03/22 18:36:30:024',3,0.249921,0.849596,1
3645,'2017/03/22 18:36:30:091',3,0.238548,0.849596,1
3646,'2017/03/22 18:36:30:091',3,0.238548,0.860382,1
3647,'2017/03/22 18:36:30:240',3,0.227078,0.860382,1
3648,'2017/03/22 18:36:30:240',3,0.227078,0.870913,1
3649,'2017/03/22 18:36:30:307',3,0.215793,0.870913,1
3650,'2017/03/22 18:36:30:307',3,0.215793,0.882042,1
3651,'2017/03/22 18:36:30:393',3,0.204481,0.882042,1
3652,'2017/03/22 18:36:30:393',3,0.204481,0.892806,1
3653,'2017/03/22 18:36:30:538',3,0.193101,0.892806,1
3654,'2017/03/22 18:36:30:538',3,0.193101,0.902864,1
3655,'2017/03/22 18:36:30:611',3,0.181671,0.902864,1
3656,'2017/03/22 18:36:30:611',3,0.181671,0.902864,1
3657,'2017/03/22 18:36:30:702',3,0.170287,0.902864,1
3658,'2017/03/22 18:36:30:703',3,0.170287,0.902864,1
3659,'2017/03/22 18:36:30:825',3,0.159001,0.902864,1
3660,'2017/03/22 18:36:30:826',3,0.159001,0.913018,1
3661,'2017/03/22 18:36:30:890',3,0.147994,0.913018,1
3662,'2017/03/22 18:36:30:890',3,0.147994,0.923768,1
3663,'2017/03/22 18:36:31:037',3,0.137377,0.923768,1
3664,'2017/03/22 18:36:31:038',3,0.137377,0.935905,1
3665,'2017/03/22 18:36:31:121',3,0.127095,0.935905,1
3666,'2017/03/22 18:36:31:121',3,0.127095,0.949486,1
3667,'2017/03/22 18:36:31:187',3,0.127095,0.949486,1
3668,'2017/03/22 18:36:31:187',3,0.127095,0.964214,1
3669,'2017/03/22 18:36:31:337',3,0.127095,0.964214,1
3670,'2017/03/22 18:36:31:338',3,0.127095,0.979682,1
3671,'2017/03/22 18:36:31:404',3,0.127095,0.979682,1
3672,'2017/03/22 18:36:31:405',3,0.127095,0.995287,1
3673,'2017/03/22 18:36:31:475',3,0.127095,0.995287,1
3674,'2017/03/22 18:36:31:476',3,0.127095,1,1
3675,'2017/03/22 18:36:31:621',3,0.127095,1,1
3676,'2017/03/22 18:36:31:621',3,0.127095,1,1
3677,'2017/03/22 18:36:31:704',3,0.127095,1,1
3678,'2017/03/22 18:36:31:704',3,0.127095,1,1
3679,'2017/03/22 18:36:31:769',3,0.127095,1,1
3680,'2017/03/22 18:36:31:770',3,0.127095,1,1
3681,'2017/03/22 18:36:31:920',3,0.127095,1,1
3682,'2017/03/22 18:36:31:920',3,0.127095,1,1
3683,'2017/03/22 18:36:31:985',3,0.127095,1,1
3684,'2017/03/22 18:36:31:987',3,0.127095,1,1
3685,'2017/03/22 18:36:32:182',3,0.127095,1,1
3686,'2017/03/22 18:36:32:182',3,0.127095,1,1
3687,'2017/03/22 18:36:32:219',3,0.127095,1,1
3688,'2017/03/22 18:36:32:219',3,0.127095,1,1
3689,'2017/03/22 18:36:32:284',3,0.127095,1,1
3690,'2017/03/22 18:36:32:284',3,0.127095,1,1
3691,'2017/03/22 18:36:32:483',3,0.127095,1,1
3692,'2017/03/22 18:36:32:483',3,0.127095,1,1
3693,'2017/03/22 18:36:32:502',3,0.127095,1,1
3694,'2017/03/22 18:36:32:502',3,0.127095,1,1
3695,'2017/03/22 18:36:32:566',3,0.127095,1,1
3696,'2017/03/22 18:36:32:566',3,0.127095,1,1
3697,'2017/03/22 18:36:32:715',3,0.127095,1,1
3698,'2017/03/22 18:36:32:715',3,0.127095,1,1
3699,'2017/03/22 18:36:32:807',3,0.116885,1,1
3700,'2017/03/22 18:36:32:807',3,0.116885,1,1
3701,'2017/03/22 18:36:32:865',3,0.106319,1,1
3702,'2017/03/22 18:36:32:865',3,0.106319,1,1
3703,'2017/03/22 18:36:33:021',3,0.095546,1,1
3704,'2017/03/22 18:36:33:021',3,0.095546,1,1
3705,'2017/03/22 18:36:33:087',3,0.084825,1,1
3706,'2017/03/22 18:36:33:087',3,0.084825,1,1
3707,'2017/03/22 18:36:33:233',3,0.074207,1,1
3708,'2017/03/22 18:36:33:233',3,0.074207,1,1
3709,'2017/03/22 18:36:33:314',3,0.063538,1,1
3710,'2017/03/22 18:36:33:314',3,0.063538,1,1
3711,'2017/03/22 18:36:33:412',3,0.052731,1,1
3712,'2017/03/22 18:36:33:413',3,0.052731,1,1
3713,'2017/03/22 18:36:44:053',4,0,0.777604,1
3714,'2017/03/22 18:36:44:053',4,0,0.794304,1
3715,'2017/03/22 18:36:44:188',4,0,0.794304,1
3716,'2017/03/22 18:36:44:188',4,0,0.811004,1
3717,'2017/03/22 18:36:44:276',4,0,0.811004,1
3718,'2017/03/22 18:36:44:277',4,0,0.827704,1
3719,'2017/03/22 18:36:44:336',4,0,0.827704,1
3720,'2017/03/22 18:36:44:336',4,0,0.844404,1
3721,'2017/03/22 18:36:44:484',4,0,0.844404,1
3722,'2017/03/22 18:36:44:485',4,0,0.861104,1
3723,'2017/03/22 18:36:44:552',4,0,0.861104,1
3724,'2017/03/22 18:36:44:552',4,0,0.877804,1
3725,'2017/03/22 18:36:44:635',4,0,0.877804,1
3726,'2017/03/22 18:36:44:635',4,0,0.894504,1
3727,'2017/03/22 18:36:44:785',4,0,0.894504,1
3728,'2017/03/22 18:36:44:786',4,0,0.911204,1
3729,'2017/03/22 18:36:44:857',4,0,0.911204,1
3730,'2017/03/22 18:36:44:857',4,0,0.927904,1
3731,'2017/03/22 18:36:45:003',4,0,0.927904,1
3732,'2017/03/22 18:36:45:006',4,0,0.944604,1
3733,'2017/03/22 18:36:45:094',4,0,0.944604,1
3734,'2017/03/22 18:36:45:094',4,0,0.960686,1
3735,'2017/03/22 18:36:45:153',4,0,0.960686,1
3736,'2017/03/22 18:36:45:154',4,0,0.976149,1
3737,'2017/03/22 18:36:45:283',4,0,0.976149,1
3738,'2017/03/22 18:36:45:283',4,0,0.988777,1
3739,'2017/03/22 18:36:45:378',4,0,0.988777,1
3740,'2017/03/22 18:36:45:378',4,0,0.988777,1
3741,'2017/03/22 18:36:45:432',4,0,0.988777,1
3742,'2017/03/22 18:36:45:432',4,0,0.977527,1
3743,'2017/03/22 18:36:45:582',4,0,0.977527,1
3744,'2017/03/22 18:36:45:582',4,0,0.964766,1
3745,'2017/03/22 18:36:45:692',4,0,0.964766,1
3746,'2017/03/22 18:36:45:692',4,0,0.950874,1
3747,'2017/03/22 18:36:45:731',4,0,0.950874,1
3748,'2017/03/22 18:36:45:731',4,0,0.936907,1
3749,'2017/03/22 18:36:45:865',4,0,0.936907,1
3750,'2017/03/22 18:36:45:865',4,0,0.923172,1
3751,'2017/03/22 18:36:45:982',4,0,0.923172,1
3752,'2017/03/22 18:36:45:982',4,0,0.909672,1
3753,'2017/03/22 18:36:46:083',4,0,0.909672,1
3754,'2017/03/22 18:36:46:083',4,0,0.896086,1
3755,'2017/03/22 18:36:46:195',4,0,0.896086,1
3756,'2017/03/22 18:36:46:196',4,0,0.882617,1
3757,'2017/03/22 18:36:46:232',4,0,0.882617,1
3758,'2017/03/22 18:36:46:232',4,0,0.870214,1
3759,'2017/03/22 18:36:46:380',4,0,0.870214,1
3760,'2017/03/22 18:36:46:380',4,0,0.858618,1
3761,'2017/03/22 18:36:46:463',4,0,0.858618,1
3762,'2017/03/22 18:36:46:464',4,0,0.847136,1
3763,'2017/03/22 18:36:46:532',4,0,0.847136,1
3764,'2017/03/22 18:36:46:532',4,0,0.835883,1
3765,'2017/03/22 18:36:46:679',4,0,0.835883,1
3766,'2017/03/22 18:36:46:680',4,0,0.824553,1
3767,'2017/03/22 18:36:46:750',4,0,0.824553,1
3768,'2017/03/22 18:36:46:751',4,0,0.813507,1
3769,'2017/03/22 18:36:46:860',4,0,0.813507,1
3770,'2017/03/22 18:36:46:860',4,0,0.802461,1
3771,'2017/03/22 18:36:46:964',4,0,0.802461,1
3772,'2017/03/22 18:36:46:964',4,0,0.79146,1
3773,'2017/03/22 18:36:47:046',4,0,0.79146,1
3774,'2017/03/22 18:36:47:046',4,0,0.780459,1
3775,'2017/03/22 18:36:47:193',4,0,0.780459,1
3776,'2017/03/22 18:36:47:193',4,0,0.769458,1
3777,'2017/03/22 18:36:47:262',4,0,0.769458,1
3778,'2017/03/22 18:36:47:262',4,0,0.75806,1
3779,'2017/03/22 18:36:47:327',4,0,0.75806,1
3780,'2017/03/22 18:36:47:327',4,0,0.745935,1
3781,'2017/03/22 18:36:47:493',4,0,0.745935,1
3782,'2017/03/22 18:36:47:493',4,0,0.733295,1
3783,'2017/03/22 18:36:47:560',4,0,0.733295,1
3784,'2017/03/22 18:36:47:561',4,0,0.720538,1
3785,'2017/03/22 18:36:47:627',4,0,0.720538,1
3786,'2017/03/22 18:36:47:627',4,0,0.707728,1
3787,'2017/03/22 18:36:47:775',4,0,0.707728,1
3788,'2017/03/22 18:36:47:775',4,0,0.694918,1
3789,'2017/03/22 18:36:47:849',4,0,0.694918,1
3790,'2017/03/22 18:36:47:849',4,0,0.682107,1
3791,'2017/03/22 18:36:47:928',4,0,0.682107,1
3792,'2017/03/22 18:36:47:928',4,0,0.669297,1
3793,'2017/03/22 18:36:48:081',4,0,0.669297,1
3794,'2017/03/22 18:36:48:081',4,0,0.656487,1
3795,'2017/03/22 18:36:48:145',4,0,0.656487,1
3796,'2017/03/22 18:36:48:145',4,0,0.643677,1
3797,'2017/03/22 18:36:48:274',4,0,0.643677,1
3798,'2017/03/22 18:36:48:274',4,0,0.630866,1
3799,'2017/03/22 18:36:48:394',4,0,0.630866,1
3800,'2017/03/22 18:36:48:394',4,0,0.618056,1
3801,'2017/03/22 18:36:48:427',4,0,0.618056,1
3802,'2017/03/22 18:36:48:427',4,0,0.605246,1
3803,'2017/03/22 18:36:48:579',4,0,0.605246,1
3804,'2017/03/22 18:36:48:579',4,0,0.592436,1
3805,'2017/03/22 18:36:48:698',4,0,0.592436,1
3806,'2017/03/22 18:36:48:698',4,0,0.578035,1
3807,'2017/03/22 18:36:48:745',4,0.0167,0.578035,1
3808,'2017/03/22 18:36:48:745',4,0.0167,0.561335,1
3809,'2017/03/22 18:36:48:873',4,0.0334,0.561335,1
3810,'2017/03/22 18:36:48:873',4,0.0334,0.544635,1
3811,'2017/03/22 18:36:48:988',4,0.0501,0.544635,1
3812,'2017/03/22 18:36:48:988',4,0.0501,0.527935,1
3813,'2017/03/22 18:36:49:014',4,0.066636,0.527935,1
3814,'2017/03/22 18:36:49:014',4,0.066636,0.511235,1
3815,'2017/03/22 18:36:49:155',4,0.083002,0.511235,1
3816,'2017/03/22 18:36:49:156',4,0.083002,0.494535,1
3817,'2017/03/22 18:36:49:288',4,0.099034,0.494535,1
3818,'2017/03/22 18:36:49:289',4,0.099034,0.477835,1
3819,'2017/03/22 18:36:49:397',4,0.115066,0.477835,1
3820,'2017/03/22 18:36:49:397',4,0.115066,0.461135,1
3821,'2017/03/22 18:36:49:455',4,0.131098,0.461135,1
3822,'2017/03/22 18:36:49:455',4,0.131098,0.44482,1
3823,'2017/03/22 18:36:49:523',4,0.14713,0.44482,1
3824,'2017/03/22 18:36:49:523',4,0.14713,0.430253,1
3825,'2017/03/22 18:36:49:672',4,0.163052,0.430253,1
3826,'2017/03/22 18:36:49:672',4,0.163052,0.418761,1
3827,'2017/03/22 18:36:49:738',4,0.178755,0.418761,1
3828,'2017/03/22 18:36:49:739',4,0.178755,0.418761,1
3829,'2017/03/22 18:36:49:822',4,0.193903,0.418761,1
3830,'2017/03/22 18:36:49:822',4,0.193903,0.418761,1
3831,'2017/03/22 18:36:49:970',4,0.208331,0.418761,1
3832,'2017/03/22 18:36:49:971',4,0.208331,0.418761,1
3833,'2017/03/22 18:36:50:035',4,0.221986,0.418761,1
3834,'2017/03/22 18:36:50:036',4,0.221986,0.418761,1
3835,'2017/03/22 18:36:50:188',4,0.234932,0.418761,1
3836,'2017/03/22 18:36:50:188',4,0.234932,0.418761,1
3837,'2017/03/22 18:36:50:253',4,0.247045,0.418761,1
3838,'2017/03/22 18:36:50:254',4,0.247045,0.418761,1
3839,'2017/03/22 18:36:50:337',4,0.25845,0.418761,1
3840,'2017/03/22 18:36:50:337',4,0.25845,0.418761,1
3841,'2017/03/22 18:36:50:480',4,0.269284,0.418761,1
3842,'2017/03/22 18:36:50:481',4,0.269284,0.418761,1
3843,'2017/03/22 18:36:50:551',4,0.279722,0.418761,1
3844,'2017/03/22 18:36:50:552',4,0.279722,0.418761,1
3845,'2017/03/22 18:36:50:620',4,0.289763,0.418761,1
3846,'2017/03/22 18:36:50:620',4,0.289763,0.418761,1
3847,'2017/03/22 18:36:50:784',4,0.289763,0.418761,1
3848,'2017/03/22 18:36:50:784',4,0.289763,0.418761,1
3849,'2017/03/22 18:36:50:834',4,0.289763,0.418761,1
3850,'2017/03/22 18:36:50:834',4,0.289763,0.418761,1
3851,'2017/03/22 18:36:50:918',4,0.289763,0.418761,1
3852,'2017/03/22 18:36:50:918',4,0.289763,0.418761,1
3853,'2017/03/22 18:36:51:093',4,0.289763,0.418761,1
3854,'2017/03/22 18:36:51:093',4,0.289763,0.418761,1
3855,'2017/03/22 18:36:51:134',4,0.279417,0.418761,1
3856,'2017/03/22 18:36:51:134',4,0.279417,0.418761,1
3857,'2017/03/22 18:36:51:305',4,0.268427,0.418761,1
3858,'2017/03/22 18:36:51:305',4,0.268427,0.418761,1
3859,'2017/03/22 18:36:51:382',4,0.256968,0.418761,1
3860,'2017/03/22 18:36:51:382',4,0.256968,0.418761,1
3861,'2017/03/22 18:36:51:433',4,0.245105,0.418761,1
3862,'2017/03/22 18:36:51:434',4,0.245105,0.408617,1
3863,'2017/03/22 18:36:51:567',4,0.23289,0.408617,1
3864,'2017/03/22 18:36:51:567',4,0.23289,0.396586,1
3865,'2017/03/22 18:36:51:689',4,0.220333,0.396586,1
3866,'2017/03/22 18:36:51:689',4,0.220333,0.382489,1
3867,'2017/03/22 18:36:51:715',4,0.207413,0.382489,1
3868,'2017/03/22 18:36:51:716',4,0.207413,0.36709,1
3869,'2017/03/22 18:36:51:864',4,0.194555,0.36709,1
3870,'2017/03/22 18:36:51:865',4,0.194555,0.351366,1
3871,'2017/03/22 18:36:51:980',4,0.181506,0.351366,1
3872,'2017/03/22 18:36:51:980',4,0.181506,0.335317,1
3873,'2017/03/22 18:36:52:014',4,0.168516,0.335317,1
3874,'2017/03/22 18:36:52:014',4,0.168516,0.318834,1
3875,'2017/03/22 18:36:52:148',4,0.155311,0.318834,1
3876,'2017/03/22 18:36:52:148',4,0.155311,0.302243,1
3877,'2017/03/22 18:36:52:231',4,0.14217,0.302243,1
3878,'2017/03/22 18:36:52:231',4,0.14217,0.285766,1
3879,'2017/03/22 18:36:52:380',4,0.129093,0.285766,1
3880,'2017/03/22 18:36:52:381',4,0.129093,0.269511,1
3881,'2017/03/22 18:36:52:447',4,0.116379,0.269511,1
3882,'2017/03/22 18:36:52:447',4,0.116379,0.253498,1
3883,'2017/03/22 18:36:52:516',4,0.104145,0.253498,1
3884,'2017/03/22 18:36:52:516',4,0.104145,0.238496,1
3885,'2017/03/22 18:36:52:666',4,0.092328,0.238496,1
3886,'2017/03/22 18:36:52:666',4,0.092328,0.224167,1
3887,'2017/03/22 18:36:52:747',4,0.08097,0.224167,1
3888,'2017/03/22 18:36:52:747',4,0.08097,0.210479,1
3889,'2017/03/22 18:36:52:813',4,0.06955,0.210479,1
3890,'2017/03/22 18:36:52:814',4,0.06955,0.197238,1
3891,'2017/03/22 18:36:52:961',4,0.058368,0.197238,1
3892,'2017/03/22 18:36:52:962',4,0.058368,0.184248,1
3893,'2017/03/22 18:36:53:028',4,0.047356,0.184248,1
3894,'2017/03/22 18:36:53:028',4,0.047356,0.171931,1
3895,'2017/03/22 18:36:53:097',4,0.036767,0.171931,1
3896,'2017/03/22 18:36:53:097',4,0.036767,0.160456,1
3897,'2017/03/22 18:36:53:249',4,0.036767,0.160456,1
3898,'2017/03/22 18:36:53:249',4,0.036767,0.149095,1
3899,'2017/03/22 18:36:53:329',4,0.036767,0.149095,1
3900,'2017/03/22 18:36:53:333',4,0.036767,0.137983,1
3901,'2017/03/22 18:36:53:473',4,0.036767,0.137983,1
3902,'2017/03/22 18:36:53:473',4,0.036767,0.127214,1
3903,'2017/03/22 18:36:53:551',4,0.036767,0.127214,1
3904,'2017/03/22 18:36:53:551',4,0.036767,0.127214,1
3905,'2017/03/22 18:36:53:611',4,0.036767,0.127214,1
3906,'2017/03/22 18:36:53:611',4,0.036767,0.127214,1
3907,'2017/03/22 18:36:53:801',4,0.036767,0.127214,1
3908,'2017/03/22 18:36:53:801',4,0.036767,0.138352,1
3909,'2017/03/22 18:36:53:866',4,0.036767,0.138352,1
3910,'2017/03/22 18:36:53:866',4,0.036767,0.15069,1
3911,'2017/03/22 18:36:53:909',4,0.036767,0.15069,1
3912,'2017/03/22 18:36:53:910',4,0.036767,0.163398,1
3913,'2017/03/22 18:36:54:080',4,0.036767,0.163398,1
3914,'2017/03/22 18:36:54:080',4,0.036767,0.176337,1
3915,'2017/03/22 18:36:54:125',4,0.036767,0.176337,1
3916,'2017/03/22 18:36:54:125',4,0.036767,0.18926,1
3917,'2017/03/22 18:36:54:193',4,0.036767,0.18926,1
3918,'2017/03/22 18:36:54:193',4,0.036767,0.202167,1
3919,'2017/03/22 18:36:54:382',4,0.036767,0.202167,1
3920,'2017/03/22 18:36:54:382',4,0.036767,0.215073,1
3921,'2017/03/22 18:36:54:425',4,0.036767,0.215073,1
3922,'2017/03/22 18:36:54:426',4,0.036767,0.227936,1
3923,'2017/03/22 18:36:54:559',4,0.036767,0.227936,1
3924,'2017/03/22 18:36:54:559',4,0.036767,0.240242,1
3925,'2017/03/22 18:36:54:689',4,0.036767,0.240242,1
3926,'2017/03/22 18:36:54:689',4,0.036767,0.252006,1
3927,'2017/03/22 18:36:54:708',4,0.036767,0.252006,1
3928,'2017/03/22 18:36:54:708',4,0.036767,0.26377,1
3929,'2017/03/22 18:36:54:860',4,0.036767,0.26377,1
3930,'2017/03/22 18:36:54:860',4,0.036767,0.275534,1
3931,'2017/03/22 18:36:54:925',4,0.026508,0.275534,1
3932,'2017/03/22 18:36:54:926',4,0.026508,0.287299,1
3933,'2017/03/22 18:36:55:009',4,0.014653,0.287299,1
3934,'2017/03/22 18:36:55:012',4,0.014653,0.299063,1
3935,'2017/03/22 18:36:55:162',4,0.00118,0.299063,1
3936,'2017/03/22 18:36:55:165',4,0.00118,0.310757,1
3937,'2017/03/22 18:36:55:224',4,0,0.310757,1
3938,'2017/03/22 18:36:55:224',4,0,0.322451,1
3939,'2017/03/22 18:36:55:291',4,0,0.322451,1
3940,'2017/03/22 18:36:55:291',4,0,0.334146,1
3941,'2017/03/22 18:36:55:440',4,0,0.334146,1
3942,'2017/03/22 18:36:55:440',4,0,0.34584,1
3943,'2017/03/22 18:36:55:522',4,0,0.34584,1
3944,'2017/03/22 18:36:55:522',4,0,0.357535,1
3945,'2017/03/22 18:36:55:654',4,0,0.357535,1
3946,'2017/03/22 18:36:55:654',4,0,0.357535,1
3947,'2017/03/22 18:36:55:738',4,0,0.357535,1
3948,'2017/03/22 18:36:55:738',4,0,0.357535,1
3949,'2017/03/22 18:36:55:805',4,0,0.357535,1
3950,'2017/03/22 18:36:55:805',4,0,0.357535,1
3951,'2017/03/22 18:36:55:954',4,0,0.357535,1
3952,'2017/03/22 18:36:55:955',4,0,0.367561,1
3953,'2017/03/22 18:36:56:023',4,0,0.367561,1
3954,'2017/03/22 18:36:56:025',4,0,0.379649,1
3955,'2017/03/22 18:36:56:104',4,0,0.379649,1
3956,'2017/03/22 18:36:56:104',4,0,0.393284,1
3957,'2017/03/22 18:36:56:255',4,0,0.393284,1
3958,'2017/03/22 18:36:56:255',4,0,0.407192,1
3959,'2017/03/22 18:36:56:320',4,0,0.407192,1
3960,'2017/03/22 18:36:56:320',4,0,0.421055,1
3961,'2017/03/22 18:36:56:386',4,0,0.421055,1
3962,'2017/03/22 18:36:56:386',4,0,0.434918,1
3963,'2017/03/22 18:36:56:537',4,0,0.434918,1
3964,'2017/03/22 18:36:56:538',4,0,0.448936,1
3965,'2017/03/22 18:36:56:604',4,0,0.448936,1
3966,'2017/03/22 18:36:56:604',4,0,0.463881,1
3967,'2017/03/22 18:36:56:784',4,0,0.463881,1
3968,'2017/03/22 18:36:56:784',4,0,0.479599,1
3969,'2017/03/22 18:36:56:835',4,0,0.479599,1
3970,'2017/03/22 18:36:56:836',4,0,0.495661,1
3971,'2017/03/22 18:36:56:902',4,0,0.495661,1
3972,'2017/03/22 18:36:56:902',4,0,0.511446,1
3973,'2017/03/22 18:36:57:083',4,0,0.511446,1
3974,'2017/03/22 18:36:57:083',4,0,0.527021,1
3975,'2017/03/22 18:36:57:133',4,0,0.527021,1
3976,'2017/03/22 18:36:57:133',4,0,0.542105,1
3977,'2017/03/22 18:36:57:202',4,0,0.542105,1
3978,'2017/03/22 18:36:57:202',4,0,0.556705,1
3979,'2017/03/22 18:36:57:383',4,0,0.556705,1
3980,'2017/03/22 18:36:57:383',4,0,0.571063,1
3981,'2017/03/22 18:36:57:418',4,0,0.571063,1
3982,'2017/03/22 18:36:57:418',4,0,0.5853,1
3983,'2017/03/22 18:36:57:484',4,0,0.5853,1
3984,'2017/03/22 18:36:57:484',4,0,0.599537,1
3985,'2017/03/22 18:36:57:680',4,0,0.599537,1
3986,'2017/03/22 18:36:57:680',4,0,0.613532,1
3987,'2017/03/22 18:36:57:750',4,0,0.613532,1
3988,'2017/03/22 18:36:57:750',4,0,0.625934,1
3989,'2017/03/22 18:36:57:849',4,0,0.625934,1
3990,'2017/03/22 18:36:57:850',4,0,0.625934,1
3991,'2017/03/22 18:36:57:979',4,0,0.625934,1
3992,'2017/03/22 18:36:57:979',4,0,0.625934,1
3993,'2017/03/22 18:36:58:008',4,0,0.625934,1
3994,'2017/03/22 18:36:58:008',4,0,0.625934,1
3995,'2017/03/22 18:36:58:152',4,0,0.625934,1
3996,'2017/03/22 18:36:58:152',4,0,0.625934,1
3997,'2017/03/22 18:36:58:223',4,0,0.625934,1
3998,'2017/03/22 18:36:58:223',4,0,0.625934,1
3999,'2017/03/22 18:36:58:307',4,0,0.625934,1
4000,'2017/03/22 18:36:58:307',4,0,0.625934,1
4001,'2017/03/22 18:36:58:430',4,0,0.625934,1
4002,'2017/03/22 18:36:58:430',4,0,0.625934,1
4003,'2017/03/22 18:36:58:516',4,0,0.625934,1
4004,'2017/03/22 18:36:58:516',4,0,0.625934,1
4005,'2017/03/22 18:36:58:664',4,0,0.625934,1
4006,'2017/03/22 18:36:58:664',4,0,0.625934,1
4007,'2017/03/22 18:36:58:730',4,0,0.625934,1
4008,'2017/03/22 18:36:58:730',4,0,0.625934,1
4009,'2017/03/22 18:36:58:796',4,0,0.625934,1
4010,'2017/03/22 18:36:58:797',4,0,0.625934,1
4011,'2017/03/22 18:36:58:950',4,0,0.625934,1
4012,'2017/03/22 18:36:58:950',4,0,0.625934,1
4013,'2017/03/22 18:36:59:029',4,0,0.625934,1
4014,'2017/03/22 18:36:59:029',4,0,0.625934,1
4015,'2017/03/22 18:36:59:098',4,0,0.625934,1
4016,'2017/03/22 18:36:59:098',4,0,0.625934,1
4017,'2017/03/22 18:36:59:248',4,0,0.625934,1
4018,'2017/03/22 18:36:59:253',4,0,0.609735,1
4019,'2017/03/22 18:36:59:318',4,0,0.609735,1
4020,'2017/03/22 18:36:59:318',4,0,0.594705,1
4021,'2017/03/22 18:36:59:390',4,0,0.594705,1
4022,'2017/03/22 18:36:59:391',4,0,0.580009,1
4023,'2017/03/22 18:36:59:530',4,0,0.580009,1
4024,'2017/03/22 18:36:59:530',4,0,0.565313,1
4025,'2017/03/22 18:36:59:645',4,0,0.565313,1
4026,'2017/03/22 18:36:59:645',4,0,0.550617,1
4027,'2017/03/22 18:36:59:680',4,0,0.550617,1
4028,'2017/03/22 18:36:59:681',4,0,0.535921,1
4029,'2017/03/22 18:36:59:828',4,0,0.535921,1
4030,'2017/03/22 18:36:59:828',4,0,0.521225,1
4031,'2017/03/22 18:36:59:894',4,0.010379,0.521225,1
4032,'2017/03/22 18:36:59:894',4,0.010379,0.506399,1
4033,'2017/03/22 18:37:00:096',4,0.020846,0.506399,1
4034,'2017/03/22 18:37:00:096',4,0.020846,0.491613,1
4035,'2017/03/22 18:37:00:119',4,0.031542,0.491613,1
4036,'2017/03/22 18:37:00:119',4,0.031542,0.476827,1
4037,'2017/03/22 18:37:00:194',4,0.042333,0.476827,1
4038,'2017/03/22 18:37:00:194',4,0.042333,0.46204,1
4039,'2017/03/22 18:37:00:389',4,0.05293,0.46204,1
4040,'2017/03/22 18:37:00:389',4,0.05293,0.447254,1
4041,'2017/03/22 18:37:00:410',4,0.063527,0.447254,1
4042,'2017/03/22 18:37:00:410',4,0.063527,0.432467,1
4043,'2017/03/22 18:37:00:476',4,0.074319,0.432467,1
4044,'2017/03/22 18:37:00:476',4,0.074319,0.417544,1
4045,'2017/03/22 18:37:00:626',4,0.085229,0.417544,1
4046,'2017/03/22 18:37:00:627',4,0.085229,0.40262,1
4047,'2017/03/22 18:37:00:702',4,0.096273,0.40262,1
